3.85 , 4.0
3.85 , 4.0
3.85004183717 , 4.01670068088
3.85204265113 , 4.11667691189
3.85704140184 , 4.21654814155
3.86503359078 , 4.3162244925
3.8760120255 , 4.41561626275
3.88996682616 , 4.51463400642
3.90688543439 , 4.61318861421
3.92675262457 , 4.71119139365
3.94955051757 , 4.80855414883
3.97525859684 , 4.90518925986
4.00385372683 , 5.00100976165
4.03531017385 , 5.09592942222
4.06959962924 , 5.18986282028
4.10669123479 , 5.28272542212
4.14655161056 , 5.37443365766
4.1891448849 , 5.46490499568
4.23443272675 , 5.55405801809
4.28237438009 , 5.64181249317
4.33292670069 , 5.72808944782
4.38604419486 , 5.81281123862
4.44167906044 , 5.89590162166
4.49978122981 , 5.97728582122
4.56029841494 , 6.05689059699
4.62317615445 , 6.13464431007
4.68835786261 , 6.21047698735
4.75578488029 , 6.28432038454
4.82539652772 , 6.35610804758
4.89713015913 , 6.4257753724
4.97092121907 , 6.49325966313
5.04670330059 , 6.55850018845
4.96971926611 , 6.49468044028
4.89093981659 , 6.43309271133
4.81034846043 , 6.37389572378
4.72801772441 , 6.31714275092
4.64402170064 , 6.26288486659
4.55843597985 , 6.21117089922
4.47133758344 , 6.1620473879
4.38280489407 , 6.11555854047
4.29291758519 , 6.07174619375
4.20175654931 , 6.0306497759
4.10940382521 , 5.99230627092
4.01594252411 , 5.95675018538
3.92145675487 , 5.92401351736
3.82603154831 , 5.89412572764
3.72975278066 , 5.86711371322
3.63270709633 , 5.84300178309
3.53498182987 , 5.82181163636
3.43666492743 , 5.80356234273
3.3378448676 , 5.78827032533
3.23861058174 , 5.77594934595
3.13905137402 , 5.76661049263
3.03925684101 , 5.76026216972
2.93931679105 , 5.75691009028
2.83932116344 , 5.75655727094
2.7393599475 , 5.75920402924
2.63952310157 , 5.76484798325
2.53990047207 , 5.77348405381
2.44058171265 , 5.78510446903
2.34165620349 , 5.79969877132
2.24321297086 , 5.8172538268
2.14534060704 , 5.8377538371
2.04812719054 , 5.8611803536
1.95166020688 , 5.88751229401
1.85602646983 , 5.91672596136
1.7613120433 , 5.94879506533
1.66760216388 , 5.98369074588
1.57498116413 , 6.02138159927
1.48353239671 , 6.06183370625
1.39333815933 , 6.10501066268
1.30447962072 , 6.1508736122
1.21703674757 , 6.19938128125
1.13108823255 , 6.25049001621
1.04671142353 , 6.30415382266
0.963982253952 , 6.3603244068
0.882141577983 , 6.41778538303
0.79877349578 , 6.47300325054
0.713786638844 , 6.52569560455
0.62725748961 , 6.57581502549
0.539263918472 , 6.62331640926
0.449885113704 , 6.66815700784
0.359201510199 , 6.71029646771
0.267294717077 , 6.74969686619
0.17424744425 , 6.78632274559
0.0801434279829 , 6.82014114509
-0.0149326444622 , 6.85112163042
-0.110895211037 , 6.87923632122
-0.20765791191 , 6.90445991617
-0.30513366718 , 6.92676971575
-0.403234755247 , 6.94614564263
-0.501872891755 , 6.96257025979
-0.600959309037 , 6.97602878618
-0.700404836007 , 6.98650911004
-0.800119978402 , 6.99400179978
-0.900014999325 , 6.9985001125
-1.0 , 7.0
-1.0 , 7.0
